AÑO;TOTAL MATRÍCULA;TOTAL MATRÍCULA MUJERES;TOTAL MATRÍCULA HOMBRES;TOTAL MATRÍCULA PRIMER AÑO;TOTAL MATRÍCULA MUJERES PRIMER AÑO;TOTAL MATRÍCULA HOMBRES PRIMER AÑO;CLASIFICACIÓN INSTITUCIÓN NIVEL 1;CLASIFICACIÓN INSTITUCIÓN NIVEL 2;CLASIFICACIÓN INSTITUCIÓN NIVEL 3;CÓDIGO DE INSTITUCIÓN;NOMBRE INSTITUCIÓN;ACREDITACIÓN INSTITUCIONAL;REGIÓN;PROVINCIA;COMUNA;NOMBRE SEDE;NOMBRE CARRERA;ÁREA DEL CONOCIMIENTO;CINE-F 1997 ÁREA;CINE-F 1997 SUBAREA;ÁREA CARRERA GENÉRICA;CINE-F 2013 ÁREA;CINE-F 2013 SUBAREA;NIVEL GLOBAL;CARRERA CLASIFICACIÓN NIVEL 1;CARRERA CLASIFICACIÓN NIVEL 2;MODALIDAD;JORNADA;CÓDIGO CARRERA;ACREDITACIÓN CARRERA;TOTAL RANGO DE EDAD;RANGO DE EDAD 15 A 19 AÑOS;RANGO DE EDAD 20 A 24 AÑOS;RANGO DE EDAD 25 A 29 AÑOS;RANGO DE EDAD 30 A 34 AÑOS;RANGO DE EDAD 35 A 39 AÑOS;RANGO DE EDAD 40 Y MÁS AÑOS;RANGO DE EDAD SIN INFORMACIÓN;PROMEDIO EDAD CARRERA     ;PROMEDIO EDAD MUJER     ;PROMEDIO EDAD HOMBRE     
MAT_2025;347;170;177;150;75;75;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;895;UNIVERSIDAD DE O'HIGGINS;ACREDITADA;Lib. Gral. B. O'Higgins;CACHAPOAL;RANCAGUA;SEDE RANCAGUA;CONTABILIDAD Y AUDITORIA;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Contador Auditor;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I895S1C48J1V1;NO ACREDITADA;347;187;151;8;1;;;;19,7;19,6;19,9
MAT_2025;600;253;347;170;65;105;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;895;UNIVERSIDAD DE O'HIGGINS;ACREDITADA;Lib. Gral. B. O'Higgins;CACHAPOAL;RANCAGUA;SEDE RANCAGUA;INGENIERIA COMERCIAL;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I895S1C19J1V1;NO ACREDITADA;600;208;350;37;5;;;;20,8;20,8;20,8
MAT_2025;25;16;9;25;16;9;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;71;UNIVERSIDAD DE SANTIAGO DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;ESTACION CENTRAL;CASA CENTRAL (SANTIAGO);PLAN ESPECIAL INGENIERIA COMERCIAL EN ADMINISTRACION DE EMPRESAS;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Vespertina;I71S1C560J2V3;NO ACREDITADA;25;;8;7;3;4;3;;29,9;30,9;28,1
MAT_2025;4;3;1;4;3;1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;71;UNIVERSIDAD DE SANTIAGO DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;ESTACION CENTRAL;CASA CENTRAL (SANTIAGO);PLAN ESPECIAL INGENIERIA COMERCIAL EN ADMINISTRACION DE EMPRESAS;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Vespertina;I71S1C560J2V4;NO ACREDITADA;4;;1;3;;;;;25,5;26,3;23
MAT_2025;22;10;12;22;10;12;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;71;UNIVERSIDAD DE SANTIAGO DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;ESTACION CENTRAL;CASA CENTRAL (SANTIAGO);PLAN ESPECIAL INGENIERIA COMERCIAL EN ADMINISTRACION DE EMPRESAS;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;No Presencial;A Distancia;I71S1C560J4V4;NO ACREDITADA;22;;3;7;8;2;2;;31,3;31,2;31,3
MAT_2025;7;3;4;7;3;4;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;71;UNIVERSIDAD DE SANTIAGO DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;ESTACION CENTRAL;CASA CENTRAL (SANTIAGO);PLAN ESPECIAL INGENIERIA COMERCIAL EN ECONOMIA;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Vespertina;I71S1C1001J2V1;NO ACREDITADA;7;;;4;;2;1;;33;29,7;35,5
MAT_2025;36;15;21;36;15;21;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;71;UNIVERSIDAD DE SANTIAGO DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;ESTACION CENTRAL;CASA CENTRAL (SANTIAGO);PLAN ESPECIAL INGENIERIA COMERCIAL EN ECONOMIA;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Vespertina;I71S1C1001J2V2;NO ACREDITADA;36;;7;13;4;9;3;;30,1;30,9;29,5
MAT_2025;199;82;117;52;26;26;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;77;UNIVERSIDAD DE MAGALLANES;ACREDITADA;Magallanes;MAGALLANES;PUNTA ARENAS;CASA CENTRAL (PUNTA ARENAS);INGENIERIA COMERCIAL;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I77S1C11J1V1;NO ACREDITADA;199;63;116;18;1;;1;;21,3;20,6;21,9
MAT_2025;3039;1271;1768;660;269;391;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;70;UNIVERSIDAD DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;SANTIAGO;SANTIAGO;INGENIERIA COMERCIAL;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I70S1C58J1V1;NO ACREDITADA;3039;871;2010;140;16;2;;;21;21;21
MAT_2025;341;153;188;79;38;41;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;75;UNIVERSIDAD DEL BIO-BIO;ACREDITADA;Ñuble;DIGUILLIN;CHILLAN;SEDE CHILLAN;INGENIERIA COMERCIAL;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I75S2C29J1V2;NO ACREDITADA;341;106;218;14;3;;;;21;21;20,9
MAT_2025;17;9;8;3;2;1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;75;UNIVERSIDAD DEL BIO-BIO;ACREDITADA;Ñuble;DIGUILLIN;CHILLAN;SEDE CHILLAN;INGENIERIA COMERCIAL;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Vespertina;I75S2C29J2V2;NO ACREDITADA;17;;1;4;3;6;3;;34,4;31,9;37,1
MAT_2025;20;10;10;5;2;3;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;75;UNIVERSIDAD DEL BIO-BIO;ACREDITADA;Biobío;CONCEPCION;CONCEPCION;CASA CENTRAL (CONCEPCION);INGENIERIA COMERCIAL;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Vespertina;I75S1C29J2V2;NO ACREDITADA;20;;1;7;4;3;5;;33,9;33,9;33,8
MAT_2025;23;12;11;12;4;8;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;75;UNIVERSIDAD DEL BIO-BIO;ACREDITADA;Ñuble;DIGUILLIN;CHILLAN;SEDE CHILLAN;CONTADOR PUBLICO Y AUDITOR;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Contador Auditor;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Vespertina;I75S2C192J2V1;NO ACREDITADA;23;;4;6;3;2;8;;34,9;38,9;30,5
MAT_2025;425;167;258;97;38;59;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;75;UNIVERSIDAD DEL BIO-BIO;ACREDITADA;Biobío;CONCEPCION;CONCEPCION;CASA CENTRAL (CONCEPCION);INGENIERIA COMERCIAL;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I75S1C29J1V2;NO ACREDITADA;425;119;268;33;4;1;;;21,3;21,4;21,3
MAT_2025;120;91;29;20;16;4;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;83;UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION;ACREDITADA;Valparaíso;VALPARAISO;VALPARAISO;CASA CENTRAL (VALPARAISO);ADMINISTRACION TURISTICA MULTILINGÜE;Administración y Comercio;Servicios;Servicios Personales;Administración Turística y Hotelera;Servicios;Servicios personales;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I83S1C251J1V1;NO ACREDITADA;120;17;81;17;3;;2;;22,5;22,3;23,1
MAT_2025;316;159;157;61;28;33;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;73;UNIVERSIDAD DE ANTOFAGASTA;ACREDITADA;Antofagasta;ANTOFAGASTA;ANTOFAGASTA;SEDE CAMPUS COLOSO;INGENIERIA COMERCIAL MENCION NEGOCIOS MINEROS;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I73S2C193J1V1;NO ACREDITADA;316;62;200;47;4;2;1;;22;21,8;22,2
MAT_2025;176;91;85;43;18;25;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;75;UNIVERSIDAD DEL BIO-BIO;ACREDITADA;Ñuble;DIGUILLIN;CHILLAN;SEDE CHILLAN;CONTADOR PUBLICO Y AUDITOR;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Contador Auditor;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I75S2C192J1V1;NO ACREDITADA;176;64;104;6;2;;;;20,6;20,8;20,3
MAT_2025;203;98;105;59;30;29;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;75;UNIVERSIDAD DEL BIO-BIO;ACREDITADA;Biobío;CONCEPCION;CONCEPCION;CASA CENTRAL (CONCEPCION);CONTADOR PUBLICO Y AUDITOR;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Contador Auditor;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I75S1C192J1V1;NO ACREDITADA;203;61;115;23;4;;;;21,4;21,3;21,5
MAT_2025;23;9;14;22;8;14;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;896;UNIVERSIDAD DE AYSEN;ACREDITADA;Aysén;COYHAIQUE;COYHAIQUE;CASA CENTRAL;INGENIERIA COMERCIAL;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I896S1C24J1V1;NO ACREDITADA;23;19;2;2;;;;;19,3;18,4;19,9
MAT_2025;16;13;3;16;13;3;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;71;UNIVERSIDAD DE SANTIAGO DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;ESTACION CENTRAL;CASA CENTRAL (SANTIAGO);PLAN ESPECIAL CONTADOR PUBLICO Y AUDITOR;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Contador Auditor;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Vespertina;I71S1C6J2V3;NO ACREDITADA;16;;2;3;4;5;2;;33,3;33,7;31,7
MAT_2025;17;12;5;7;3;4;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;75;UNIVERSIDAD DEL BIO-BIO;ACREDITADA;Biobío;CONCEPCION;CONCEPCION;CASA CENTRAL (CONCEPCION);CONTADOR PUBLICO Y AUDITOR;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Contador Auditor;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Vespertina;I75S1C192J2V1;NO ACREDITADA;17;;1;2;5;3;6;;36,2;37,1;34,2
MAT_2025;148;82;66;42;20;22;Universidades;Universidades Privadas;Universidades Privadas;42;UNIVERSIDAD CATOLICA CARDENAL RAUL SILVA HENRIQUEZ;ACREDITADA;Metropolitana;SANTIAGO;SANTIAGO;CASA CENTRAL (SANTIAGO);CONTADOR PUBLICO Y AUDITOR;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Contador Auditor;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I42S1C221J1V2;NO ACREDITADA;148;56;80;11;;1;;;20,8;20,9;20,7
MAT_2025;34;23;11;11;6;5;Universidades;Universidades Privadas;Universidades Privadas;26;UNIVERSIDAD DE ARTES, CIENCIAS Y COMUNICACION - UNIACC;ACREDITADA;Metropolitana;SANTIAGO;PROVIDENCIA;CASA CENTRAL (SANTIAGO);INGENIERIA EN ADMINISTRACION Y GESTION DE NEGOCIOS;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Administración de Empresas e Ing. Asociadas;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;No Presencial;A Distancia;I26S1C219J4V1;NO ACREDITADA;34;;4;5;13;4;8;;34;33,3;35,5
MAT_2025;1;;1;1;;1;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;70;UNIVERSIDAD DE CHILE;ACREDITADA;Metropolitana;SANTIAGO;SANTIAGO;SANTIAGO;INGENIERIA EN INFORMACION Y CONTROL DE GESTION Y/O CONTADOR AUDITOR;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería en Control de Gestión;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I70S1C46J1V1;NO ACREDITADA;1;;;;;;1;;64;;64
MAT_2025;153;88;65;41;19;22;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;80;UNIVERSIDAD DE TARAPACA;ACREDITADA;Arica y Parinacota;ARICA;ARICA;CASA CENTRAL (ARICA);INGENIERIA EN INFORMACION Y CONTROL DE GESTION;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería en Control de Gestión;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I80S1C3J1V2;NO ACREDITADA;153;46;92;11;;2;2;;21,5;21,8;21,1
MAT_2025;162;105;57;41;28;13;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;80;UNIVERSIDAD DE TARAPACA;ACREDITADA;Tarapacá;IQUIQUE;IQUIQUE;SEDE IQUIQUE;INGENIERIA COMERCIAL CON MENCION EN GESTION Y COMERCIO EXTERIOR;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I80S2C257J1V1;NO ACREDITADA;162;53;95;13;;;1;;21;20,6;21,7
MAT_2025;312;157;155;69;32;37;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;80;UNIVERSIDAD DE TARAPACA;ACREDITADA;Arica y Parinacota;ARICA;ARICA;CASA CENTRAL (ARICA);INGENIERIA COMERCIAL;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I80S1C7J1V2;NO ACREDITADA;312;86;189;32;3;2;;;21,5;21,4;21,6
MAT_2025;7;4;3;;;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;80;UNIVERSIDAD DE TARAPACA;ACREDITADA;Arica y Parinacota;ARICA;ARICA;CASA CENTRAL (ARICA);INGENIERIA COMERCIAL;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I80S1C7J1V1;NO ACREDITADA;7;;;2;5;;;;30,1;30;30,3
MAT_2025;46;29;17;;;;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;79;UNIVERSIDAD DE ATACAMA;ACREDITADA;Atacama;COPIAPO;COPIAPO;CASA CENTRAL (COPIAPO);INGENIERIA COMERCIAL;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I79S1C218J1V2;NO ACREDITADA;46;;32;13;1;;;;24;23,2;25,2
MAT_2025;152;81;71;37;16;21;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;80;UNIVERSIDAD DE TARAPACA;ACREDITADA;Arica y Parinacota;ARICA;ARICA;CASA CENTRAL (ARICA);CONTADOR AUDITOR-CONTADOR PUBLICO;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Contador Auditor;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Vespertina;I80S1C107J2V1;NO ACREDITADA;152;34;67;25;14;1;11;;24,9;25,4;24,4
MAT_2025;2;1;1;;;;Universidades;Universidades Privadas;Universidades Privadas;26;UNIVERSIDAD DE ARTES, CIENCIAS Y COMUNICACION - UNIACC;ACREDITADA;Metropolitana;SANTIAGO;PROVIDENCIA;CASA CENTRAL (SANTIAGO);INGENIERIA COMERCIAL - TECNICO;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;No Presencial;A Distancia;I26S1C176J4V1;NO ACREDITADA;2;;;;1;;1;;38;33;43
MAT_2025;71;30;41;22;7;15;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;83;UNIVERSIDAD DE PLAYA ANCHA DE CIENCIAS DE LA EDUCACION;ACREDITADA;Valparaíso;VALPARAISO;VALPARAISO;CASA CENTRAL (VALPARAISO);INGENIERIA COMERCIAL LICENCIATURA EN CIENCIAS DE LA ADMINISTRACION BACHILLERATO EN ADMINISTRACION;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I83S1C356J1V1;NO ACREDITADA;71;21;40;6;;3;1;;21,8;23;20,9
MAT_2025;1;1;;;;;Universidades;Universidades Privadas;Universidades Privadas;19;UNIVERSIDAD DE LAS AMERICAS;ACREDITADA;Biobío;CONCEPCION;CONCEPCION;SEDE CONCEPCION;INGENIERIA DE EJECUCION EN ADMINISTRACION DE EMPRESAS;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Administración de Empresas e Ing. Asociadas;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Otra;I19S5C133J5V1;NO ACREDITADA;1;;;;;1;;;35;35;
MAT_2025;161;66;95;39;17;22;Universidades;Universidades Privadas;Universidades Privadas;50;UNIVERSIDAD BERNARDO O'HIGGINS;ACREDITADA;Metropolitana;SANTIAGO;SANTIAGO;CASA CENTRAL (SANTIAGO);INGENIERIA COMERCIAL;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I50S1C1J1V1;NO ACREDITADA;161;40;110;6;3;1;1;;21,3;21,7;20,9
MAT_2025;282;118;164;58;18;40;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;74;UNIVERSIDAD DE LA SERENA;ACREDITADA;Coquimbo;ELQUI;LA SERENA;LA SERENA;INGENIERIA COMERCIAL;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Ingeniería Comercial;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I74S1C22J1V1;NO ACREDITADA;282;84;175;17;4;1;1;;21,3;21,4;21,2
MAT_2025;205;116;89;60;30;30;Universidades;Universidades CRUCH;Universidades Estatales CRUCH;74;UNIVERSIDAD DE LA SERENA;ACREDITADA;Coquimbo;ELQUI;LA SERENA;LA SERENA;AUDITORIA;Administración y Comercio;Ciencias Sociales, Enseñanza Comercial y Derecho;Enseñanza Comercial y Administración;Contador Auditor;Administración de Empresas y Derecho;Educación Comercial y Administración;Pregrado;Profesional Con Licenciatura;Carreras Profesionales;Presencial;Diurna;I74S1C4J1V2;NO ACREDITADA;205;79;118;7;;1;;;20,4;20,5;20,2
